event_path,number_of_frames,exposure,burial,field_joint,anode,free_span,label
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927094434797__20120927094436703@DVR-1_Ch2__1380827,53,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP145.020-155.882_A__DATA_20121007024740828__20121007024741609@DVR-1_Ch2__953074,166,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923212128015__20120923212128422@DVR-1_Ch2__799865,94,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923215129593__20120923215130500@DVR-1_Ch2__1157601,175,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923222130797__20120923222131688@DVR-1_Ch2__1202581,111,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP145.020-155.882_A__DATA_20121007061601500__20121007061602312@DVR-1_Ch2__1613208,96,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120924003102032__20120924003102719@DVR-1_Ch2__476318,96,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120924003102032__20120924003102719@DVR-1_Ch2__371060,82,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927222429453__20120927222429891@DVR-1_Ch2__254670,119,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP145.020-155.882_A__DATA_20121007091608734__20121007091610593@DVR-1_Ch2__214184,129,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927161203109__20120927161203484@DVR-1_Ch2__299998,90,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927212526125__20120927212526531@DVR-1_Ch2__575826,133,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120924003102032__20120924003102719@DVR-1_Ch2__195583,81,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927222429453__20120927222429891@DVR-1_Ch2__224400,106,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923222130797__20120923222131688@DVR-1_Ch2__1555379,103,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927164204828__20120927164205609@DVR-1_Ch2__942568,64,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927171205859__20120927171206656@DVR-1_Ch2__1613957,217,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923222130797__20120923222131688@DVR-1_Ch2__399866,81,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923235119593__20120923235120546@DVR-1_Ch2__444259,111,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP145.020-155.882_A__DATA_20121007061601500__20121007061602312@DVR-1_Ch2__1453569,85,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923235119593__20120923235120546@DVR-1_Ch2__336220,94,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923222130797__20120923222131688@DVR-1_Ch2__1498900,79,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP145.020-155.882_A__DATA_20121007100538579__20121007100539375@DVR-1_Ch2__751721,72,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923212128015__20120923212128422@DVR-1_Ch2__1071870,107,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927171205859__20120927171206656@DVR-1_Ch2__990487,104,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP145.020-155.882_A__DATA_20121007024740828__20121007024741609@DVR-1_Ch2__108819,53,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923222130797__20120923222131688@DVR-1_Ch2__1386698,110,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927212526125__20120927212526531@DVR-1_Ch2__1107300,98,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923215129593__20120923215130500@DVR-1_Ch2__397892,73,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927174207078__20120927174207859@DVR-1_Ch2__300177,51,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923190412047__20120923190412953@DVR-1_Ch2__1002568,90,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927102428547__20120927102428922@DVR-1_Ch2__1347910,94,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP145.020-155.882_A__DATA_20121007084607641__20121007084609484@DVR-1_Ch2__633743,161,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927091433704__20120927091436594@DVR-1_Ch2__1018311,80,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923200437187__20120923200437828@DVR-1_Ch2__663097,116,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP145.020-155.882_A__DATA_20121007093537875__20121007093538234@DVR-1_Ch2__1480400,125,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927113430656__20120927113431734@DVR-1_Ch2__155622,89,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP145.020-155.882_A__DATA_20121007081606000__20121007081607843@DVR-1_Ch2__1058558,120,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120924003102032__20120924003102719@DVR-1_Ch2__398746,80,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927200512782__20120927200513157@DVR-1_Ch2__369503,131,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927203514000__20120927203514796@DVR-1_Ch2__1239012,74,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923212128015__20120923212128422@DVR-1_Ch2__276551,136,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927200512782__20120927200513157@DVR-1_Ch2__1507576,79,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927102428547__20120927102428922@DVR-1_Ch2__1114670,83,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923215129593__20120923215130500@DVR-1_Ch2__1042242,127,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927110429188__20120927110429578@DVR-1_Ch2__420089,57,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP145.020-155.882_A__DATA_20121007061601500__20121007061602312@DVR-1_Ch2__1480569,107,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923222130797__20120923222131688@DVR-1_Ch2__93109,92,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923212128015__20120923212128422@DVR-1_Ch2__1747622,97,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927212526125__20120927212526531@DVR-1_Ch2__766800,153,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927212526125__20120927212526531@DVR-1_Ch2__1177540,107,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923235119593__20120923235120546@DVR-1_Ch2__1365737,107,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927222429453__20120927222429891@DVR-1_Ch2__658780,95,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923215129593__20120923215130500@DVR-1_Ch2__1612920,82,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927161203109__20120927161203484@DVR-1_Ch2__1371565,71,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927203514000__20120927203514796@DVR-1_Ch2__519384,171,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923215129593__20120923215130500@DVR-1_Ch2__698511,184,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927164204828__20120927164205609@DVR-1_Ch2__544693,77,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923215129593__20120923215130500@DVR-1_Ch2__1764319,75,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923212128015__20120923212128422@DVR-1_Ch2__209072,122,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927171205859__20120927171206656@DVR-1_Ch2__105615,149,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP145.020-155.882_A__DATA_20121007034742078__20121007034742859@DVR-1_Ch2__629419,74,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923222130797__20120923222131688@DVR-1_Ch2__913343,106,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927161203109__20120927161203484@DVR-1_Ch2__731248,69,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927102428547__20120927102428922@DVR-1_Ch2__662241,93,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923200437187__20120923200437828@DVR-1_Ch2__996016,93,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923210008094__20120923210008750@DVR-1_Ch2__376184,101,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927171205859__20120927171206656@DVR-1_Ch2__1698493,76,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP145.020-155.882_A__DATA_20121007074604922__20121007074606750@DVR-1_Ch2__1395250,162,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927203514000__20120927203514796@DVR-1_Ch2__75478,117,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923215129593__20120923215130500@DVR-1_Ch2__220812,84,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP145.020-155.882_A__DATA_20121007093537875__20121007093538234@DVR-1_Ch2__820836,89,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923190412047__20120923190412953@DVR-1_Ch2__759809,114,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP145.020-155.882_A__DATA_20121007084607641__20121007084609484@DVR-1_Ch2__1567537,110,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927094434797__20120927094436703@DVR-1_Ch2__297825,103,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP145.020-155.882_A__DATA_20121007021739687__20121007021740469@DVR-1_Ch2__154281,113,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923232118984__20120923232119391@DVR-1_Ch2__1664547,105,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP145.020-155.882_A__DATA_20121007091608734__20121007091610593@DVR-1_Ch2__510783,136,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923222130797__20120923222131688@DVR-1_Ch2__776143,98,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927110429188__20120927110429578@DVR-1_Ch2__398919,68,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927161203109__20120927161203484@DVR-1_Ch2__896001,72,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923200437187__20120923200437828@DVR-1_Ch2__485619,119,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923222130797__20120923222131688@DVR-1_Ch2__1417740,62,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927203514000__20120927203514796@DVR-1_Ch2__251421,239,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927161203109__20120927161203484@DVR-1_Ch2__210912,129,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923210008094__20120923210008750@DVR-1_Ch2__585992,106,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP145.020-155.882_A__DATA_20121007084607641__20121007084609484@DVR-1_Ch2__70704,105,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927110429188__20120927110429578@DVR-1_Ch2__1470472,91,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923232118984__20120923232119391@DVR-1_Ch2__1592187,102,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927110429188__20120927110429578@DVR-1_Ch2__1735952,88,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927110429188__20120927110429578@DVR-1_Ch2__1157138,91,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927225819562__20120927225820031@DVR-1_Ch2__1581641,83,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927174207078__20120927174207859@DVR-1_Ch2__660035,130,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927212526125__20120927212526531@DVR-1_Ch2__1419910,100,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927164204828__20120927164205609@DVR-1_Ch2__1094848,93,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP145.020-155.882_A__DATA_20121007064602625__20121007064604437@DVR-1_Ch2__1197089,58,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923215129593__20120923215130500@DVR-1_Ch2__189692,102,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927161203109__20120927161203484@DVR-1_Ch2__1776132,71,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927102428547__20120927102428922@DVR-1_Ch2__1141895,97,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923222130797__20120923222131688@DVR-1_Ch2__459787,84,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927161203109__20120927161203484@DVR-1_Ch2__448085,65,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923212128015__20120923212128422@DVR-1_Ch2__1400630,84,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927161203109__20120927161203484@DVR-1_Ch2__1596899,156,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923212128015__20120923212128422@DVR-1_Ch2__245870,81,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927215527875__20120927215528687@DVR-1_Ch2__200515,68,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923235119593__20120923235120546@DVR-1_Ch2__149742,83,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927212526125__20120927212526531@DVR-1_Ch2__1724346,121,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927210515063__20120927210515860@DVR-1_Ch2__48203,105,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP145.020-155.882_A__DATA_20121007021739687__20121007021740469@DVR-1_Ch2__37003,125,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927164204828__20120927164205609@DVR-1_Ch2__309410,113,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927212526125__20120927212526531@DVR-1_Ch2__536968,108,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP145.020-155.882_A__DATA_20121007084607641__20121007084609484@DVR-1_Ch2__384184,67,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927212526125__20120927212526531@DVR-1_Ch2__155838,118,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927161203109__20120927161203484@DVR-1_Ch2__788818,85,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923190412047__20120923190412953@DVR-1_Ch2__802089,155,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927200512782__20120927200513157@DVR-1_Ch2__1021207,191,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927113430656__20120927113431734@DVR-1_Ch2__375225,74,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927212526125__20120927212526531@DVR-1_Ch2__729135,116,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927150533375__20120927150533750@DVR-1_Ch2__178462,110,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927174207078__20120927174207859@DVR-1_Ch2__265913,70,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927174207078__20120927174207859@DVR-1_Ch2__593306,85,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927113430656__20120927113431734@DVR-1_Ch2__327465,77,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923183410234__20120923183410859@DVR-1_Ch2__726555,145,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP145.020-155.882_A__DATA_20121007081606000__20121007081607843@DVR-1_Ch2__1367546,112,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923190412047__20120923190412953@DVR-1_Ch2__608929,108,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923212128015__20120923212128422@DVR-1_Ch2__313631,140,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927171205859__20120927171206656@DVR-1_Ch2__466878,134,1,0,1,0,0,exp_fj
